id,recid,sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,charge_severity
868,0,Female,30,25 - 45,Caucasian,0,0,0,0,Unknown
869,0,Male,51,Greater than 45,Hispanic,0,0,0,1,Unknown
871,0,Female,25,25 - 45,African-American,0,0,0,2,Unknown
873,0,Male,30,25 - 45,Hispanic,0,0,0,0,Unknown
875,0,Male,22,Less than 25,African-American,0,0,0,0,Unknown
877,0,Male,22,Less than 25,African-American,0,0,0,0,Unknown
881,1,Male,32,25 - 45,African-American,0,1,0,12,Middle
882,0,Male,23,Less than 25,African-American,0,0,1,1,Unknown
883,0,Male,47,Greater than 45,African-American,0,0,0,3,Unknown
884,0,Male,47,Greater than 45,African-American,0,0,0,3,Unknown
887,0,Female,32,25 - 45,Hispanic,0,0,0,1,Middle
891,0,Male,19,Less than 25,African-American,0,2,0,2,Middle
893,0,Male,19,Less than 25,African-American,0,2,0,2,Middle
894,0,Male,27,25 - 45,Hispanic,0,0,0,0,Unknown
895,0,Male,39,25 - 45,Other,0,0,0,0,Unknown
897,0,Male,69,Greater than 45,Caucasian,0,0,0,0,Unknown
899,0,Male,36,25 - 45,Caucasian,0,0,0,3,Unknown
901,0,Female,60,Greater than 45,Caucasian,0,0,0,0,Unknown
903,0,Male,21,Less than 25,Caucasian,0,0,0,2,Unknown
907,1,Male,26,25 - 45,African-American,0,0,1,6,Middle
908,1,Male,26,25 - 45,African-American,0,0,1,6,Middle
909,1,Male,26,25 - 45,African-American,0,0,1,6,Middle
910,1,Male,26,25 - 45,African-American,0,0,1,6,Middle
913,0,Female,23,Less than 25,African-American,0,0,0,0,Middle
917,0,Male,28,25 - 45,Caucasian,0,0,0,0,Unknown
919,0,Male,49,Greater than 45,African-American,0,0,0,3,Unknown
920,0,Male,49,Greater than 45,African-American,0,0,0,3,Unknown
921,0,Male,49,Greater than 45,African-American,0,0,0,3,Unknown
923,0,Male,29,25 - 45,African-American,0,0,1,2,High
925,0,Female,60,Greater than 45,Caucasian,0,0,0,0,Unknown
927,0,Female,26,25 - 45,African-American,0,0,0,0,Unknown
929,1,Male,23,Less than 25,African-American,2,0,0,3,Middle
933,0,Female,20,Less than 25,Other,1,0,0,1,Unknown
934,0,Male,36,25 - 45,Hispanic,0,0,0,1,Unknown
935,0,Male,36,25 - 45,Hispanic,0,0,0,1,Unknown
936,0,Male,30,25 - 45,Caucasian,0,0,0,0,Unknown
939,0,Male,25,25 - 45,Hispanic,0,0,0,1,Unknown
943,0,Male,22,Less than 25,Caucasian,0,0,0,2,Middle
945,1,Male,57,Greater than 45,African-American,0,0,0,18,Unknown
946,0,Male,29,25 - 45,Caucasian,0,0,0,2,Unknown
947,0,Male,36,25 - 45,African-American,0,0,0,1,Unknown
949,0,Male,21,Less than 25,African-American,0,0,0,4,Middle
951,0,Male,21,Less than 25,African-American,0,0,0,4,Middle
953,0,Male,21,Less than 25,African-American,0,0,0,0,High
955,0,Male,33,25 - 45,Caucasian,0,0,0,3,Unknown
959,0,Male,34,25 - 45,Caucasian,0,0,0,1,Unknown
960,0,Male,27,25 - 45,Caucasian,0,0,0,0,Unknown
961,0,Female,50,Greater than 45,Caucasian,0,0,0,1,Middle
962,0,Female,50,Greater than 45,Caucasian,0,0,0,1,Middle
965,0,Male,40,25 - 45,Caucasian,0,0,0,0,Middle
969,0,Male,26,25 - 45,African-American,0,0,0,0,Unknown
971,0,Male,47,Greater than 45,Caucasian,0,0,0,0,Unknown
972,0,Male,39,25 - 45,Caucasian,0,0,0,2,Unknown
973,0,Male,42,25 - 45,African-American,0,0,0,1,Unknown
975,0,Male,24,Less than 25,Caucasian,0,0,0,1,Unknown
977,1,Male,26,25 - 45,African-American,1,1,0,6,Middle
979,1,Male,26,25 - 45,African-American,1,1,0,6,Middle
981,0,Male,42,25 - 45,African-American,0,0,0,3,Unknown
985,1,Male,37,25 - 45,African-American,0,0,0,23,Middle
986,1,Male,37,25 - 45,African-American,0,0,0,23,Middle
987,1,Male,37,25 - 45,African-American,0,0,0,23,Middle
988,1,Male,37,25 - 45,African-American,0,0,0,23,Middle
991,1,Male,64,Greater than 45,Caucasian,0,0,0,13,Unknown
995,0,Male,60,Greater than 45,African-American,0,0,0,1,Unknown
997,1,Male,29,25 - 45,African-American,0,0,0,7,Middle
998,0,Female,44,25 - 45,African-American,0,0,0,2,Unknown
999,1,Male,48,Greater than 45,Caucasian,1,0,0,23,High
1001,1,Male,48,Greater than 45,Hispanic,0,0,0,8,Unknown
1003,0,Female,52,Greater than 45,Caucasian,0,0,0,0,Unknown
1005,0,Male,28,25 - 45,Asian,0,0,0,1,Unknown
1007,1,Male,27,25 - 45,African-American,0,0,0,12,Middle
1011,0,Female,28,25 - 45,Hispanic,0,0,0,0,Unknown
1012,0,Male,47,Greater than 45,Caucasian,0,0,0,5,High
1013,0,Male,47,Greater than 45,Caucasian,0,0,0,5,High
1014,1,Male,36,25 - 45,African-American,0,0,0,14,Middle
1017,0,Male,29,25 - 45,African-American,1,0,0,2,Unknown
1021,0,Male,22,Less than 25,African-American,0,0,1,0,Middle
1023,1,Male,26,25 - 45,African-American,0,0,2,6,Unknown
1024,1,Male,26,25 - 45,African-American,0,0,2,6,Unknown
1025,0,Male,40,25 - 45,Caucasian,0,0,0,0,Unknown
1027,0,Male,25,25 - 45,Caucasian,0,0,0,0,Unknown
1029,0,Female,32,25 - 45,Caucasian,0,0,0,1,Unknown
1031,1,Male,56,Greater than 45,African-American,0,0,0,5,Unknown
1033,1,Male,27,25 - 45,African-American,0,0,0,9,High
1037,0,Male,52,Greater than 45,Caucasian,0,0,0,4,Middle
1038,0,Female,31,25 - 45,African-American,0,0,0,0,Unknown
1039,0,Male,44,25 - 45,African-American,0,0,0,0,Unknown
1040,0,Male,32,25 - 45,African-American,0,0,0,3,Unknown
1043,0,Male,60,Greater than 45,Other,0,0,0,4,Unknown
1047,0,Male,31,25 - 45,African-American,0,0,0,4,Unknown
1049,0,Male,23,Less than 25,Hispanic,0,0,0,1,Unknown
1050,0,Female,39,25 - 45,Caucasian,0,0,0,0,Unknown
1051,0,Male,56,Greater than 45,Caucasian,0,0,0,0,Unknown
1053,0,Female,27,25 - 45,African-American,0,0,0,1,Middle
1055,1,Male,53,Greater than 45,African-American,0,0,0,11,Unknown
1057,0,Male,25,25 - 45,Caucasian,0,0,0,0,Middle
1059,0,Male,22,Less than 25,Caucasian,0,0,0,0,Unknown
1063,0,Female,58,Greater than 45,Caucasian,0,0,0,2,Unknown
1064,0,Male,53,Greater than 45,African-American,0,0,0,4,Unknown
1065,0,Male,53,Greater than 45,African-American,0,0,0,4,Unknown
1066,1,Male,31,25 - 45,African-American,0,0,0,7,Middle
1069,0,Male,22,Less than 25,African-American,0,0,0,2,Unknown
1073,0,Male,22,Less than 25,Caucasian,0,0,0,1,High
1075,1,Male,28,25 - 45,African-American,0,0,0,8,High
1076,1,Male,28,25 - 45,African-American,0,0,0,8,High
1077,1,Male,28,25 - 45,African-American,0,0,0,8,High
1079,0,Male,20,Less than 25,African-American,0,0,0,0,Middle
1081,0,Male,20,Less than 25,African-American,0,0,0,0,Middle
1083,0,Male,29,25 - 45,Caucasian,0,0,0,0,Middle
1085,1,Male,29,25 - 45,African-American,0,0,0,8,Unknown
1089,1,Male,58,Greater than 45,African-American,0,0,0,21,Middle
1090,1,Male,58,Greater than 45,African-American,0,0,0,21,Middle
1091,0,Male,22,Less than 25,African-American,0,0,0,3,Unknown
1092,0,Male,22,Less than 25,African-American,0,0,0,3,Unknown
1095,0,Male,57,Greater than 45,African-American,0,0,0,1,Middle
1099,0,Male,26,25 - 45,African-American,0,0,0,3,Unknown
1101,0,Male,29,25 - 45,Caucasian,0,0,0,0,Unknown
1102,0,Male,24,Less than 25,Caucasian,0,1,1,3,Middle
1103,0,Male,24,Less than 25,Caucasian,0,1,1,3,Middle
1105,0,Male,24,Less than 25,Caucasian,0,1,1,3,Middle
1107,0,Male,24,Less than 25,Caucasian,0,1,1,3,Middle
1109,0,Male,33,25 - 45,Caucasian,0,0,0,0,Unknown
1111,0,Male,29,25 - 45,African-American,0,0,0,2,Unknown
1115,0,Male,19,Less than 25,Caucasian,0,0,1,1,Middle
1116,0,Male,19,Less than 25,Caucasian,0,0,1,1,Middle
1117,0,Male,19,Less than 25,Caucasian,0,0,1,1,Middle
1118,0,Male,19,Less than 25,Caucasian,0,0,1,1,Middle
1121,0,Male,33,25 - 45,Other,0,0,0,0,Unknown
1125,0,Male,31,25 - 45,African-American,0,0,0,1,Unknown
1127,0,Male,24,Less than 25,African-American,0,0,0,4,Unknown
1128,0,Male,25,25 - 45,Hispanic,0,0,0,2,Middle
1129,0,Male,20,Less than 25,African-American,1,0,1,1,Middle
1131,0,Male,20,Less than 25,African-American,1,0,1,1,Middle
1133,0,Male,35,25 - 45,African-American,0,0,0,0,Unknown
1135,0,Male,28,25 - 45,Hispanic,0,0,0,2,High
1137,0,Male,61,Greater than 45,Caucasian,0,0,0,4,Unknown
1141,0,Female,27,25 - 45,Caucasian,0,0,0,1,Unknown
1142,0,Female,50,Greater than 45,African-American,0,0,0,3,Unknown
1143,0,Male,30,25 - 45,African-American,0,0,0,1,Unknown
1144,1,Male,38,25 - 45,African-American,0,0,0,5,Unknown
1147,0,Male,34,25 - 45,Caucasian,0,0,0,0,Unknown
1151,0,Female,46,Greater than 45,African-American,0,0,0,2,High
1153,0,Male,20,Less than 25,Other,0,0,1,0,High
1154,1,Male,27,25 - 45,African-American,0,0,0,13,Middle
1155,1,Female,51,Greater than 45,African-American,0,0,0,16,Unknown
1157,0,Male,26,25 - 45,African-American,0,0,0,1,High
1159,0,Male,26,25 - 45,African-American,0,0,0,1,High
1161,1,Male,52,Greater than 45,Caucasian,0,0,0,6,Middle
1163,0,Male,28,25 - 45,Caucasian,0,0,0,1,Middle
1167,0,Female,34,25 - 45,Native American,0,0,0,4,High
1168,0,Female,34,25 - 45,Native American,0,0,0,4,High
1169,1,Male,55,Greater than 45,African-American,0,0,0,5,High
1170,0,Male,46,Greater than 45,Caucasian,0,0,0,2,Unknown
1173,1,Male,26,25 - 45,African-American,1,1,0,10,High
1177,0,Male,63,Greater than 45,Caucasian,0,0,0,2,Unknown
1179,0,Male,21,Less than 25,African-American,0,0,0,1,Unknown
1180,0,Male,57,Greater than 45,African-American,0,0,0,2,Unknown
1181,1,Male,23,Less than 25,African-American,1,2,2,6,High
1183,1,Male,54,Greater than 45,African-American,0,0,0,28,Middle
1185,1,Male,54,Greater than 45,African-American,0,0,0,28,Middle
1187,1,Male,35,25 - 45,African-American,0,0,1,8,Middle
1189,1,Female,24,Less than 25,African-American,1,0,0,6,Middle
1193,1,Female,24,Less than 25,African-American,1,0,0,6,Middle
1194,1,Female,24,Less than 25,African-American,1,0,0,6,Middle
1195,0,Male,54,Greater than 45,African-American,0,0,0,2,Unknown
1196,1,Male,58,Greater than 45,African-American,0,0,0,12,Middle
1199,1,Male,58,Greater than 45,African-American,0,0,0,12,Middle
1203,1,Male,58,Greater than 45,African-American,0,0,0,12,Middle
1205,0,Male,40,25 - 45,Hispanic,0,0,0,1,Unknown
1206,0,Male,40,25 - 45,Hispanic,0,0,0,1,Unknown
1207,0,Male,23,Less than 25,Caucasian,0,0,1,1,High
1209,0,Male,35,25 - 45,African-American,0,0,0,1,Unknown
1211,1,Male,53,Greater than 45,African-American,0,0,0,17,Unknown
1213,0,Male,20,Less than 25,African-American,0,0,0,1,Middle
1215,0,Male,20,Less than 25,African-American,0,0,0,1,Middle
1219,0,Male,51,Greater than 45,Caucasian,0,0,0,0,Unknown
1220,0,Male,24,Less than 25,Hispanic,0,0,0,0,Unknown
1221,0,Male,37,25 - 45,Caucasian,0,0,0,3,Unknown
1222,0,Female,46,Greater than 45,African-American,0,0,0,0,Unknown
1225,0,Male,34,25 - 45,Caucasian,0,0,0,4,Middle
1229,0,Male,59,Greater than 45,Caucasian,0,0,0,1,Middle
1231,0,Male,59,Greater than 45,Caucasian,0,0,0,1,Middle
1232,0,Male,35,25 - 45,Asian,0,0,0,0,Unknown
1233,0,Male,58,Greater than 45,Hispanic,0,0,0,1,Unknown
1235,0,Female,53,Greater than 45,Caucasian,0,0,0,1,Unknown
1237,0,Male,35,25 - 45,African-American,0,0,0,0,Unknown
1239,0,Male,29,25 - 45,Caucasian,0,0,0,1,Unknown
1241,1,Female,24,Less than 25,Caucasian,0,0,1,6,Middle
1245,0,Male,50,Greater than 45,Asian,0,0,0,5,Middle
1246,0,Male,24,Less than 25,African-American,0,0,0,0,Unknown
1247,0,Male,33,25 - 45,Caucasian,0,0,0,0,Unknown
1248,0,Male,26,25 - 45,African-American,0,0,0,1,Unknown
1251,1,Male,31,25 - 45,African-American,1,0,0,6,Unknown
1255,0,Female,60,Greater than 45,Caucasian,0,0,0,5,Unknown
1257,1,Male,29,25 - 45,Caucasian,0,0,0,6,Middle
1258,0,Male,55,Greater than 45,Hispanic,0,0,0,0,Unknown
1259,0,Male,29,25 - 45,Caucasian,0,0,0,0,Middle
1261,0,Male,29,25 - 45,African-American,0,0,0,4,High
1263,1,Male,29,25 - 45,African-American,0,0,0,12,Unknown
1265,0,Female,59,Greater than 45,Caucasian,0,0,0,0,Unknown
1267,0,Female,22,Less than 25,Hispanic,0,0,0,2,Middle
1271,0,Male,27,25 - 45,Caucasian,0,0,0,1,Unknown
1272,0,Male,29,25 - 45,African-American,0,0,0,4,Middle
1273,0,Male,59,Greater than 45,African-American,0,0,0,0,Unknown
1274,0,Male,59,Greater than 45,African-American,0,0,0,0,Unknown
1277,0,Male,27,25 - 45,Caucasian,0,0,0,1,Middle
1281,1,Male,26,25 - 45,Hispanic,0,0,0,7,Middle
1283,1,Male,26,25 - 45,Hispanic,0,0,0,7,Middle
1284,1,Male,52,Greater than 45,Hispanic,0,0,0,20,Unknown
1285,1,Male,52,Greater than 45,Hispanic,0,0,0,20,Unknown
1287,1,Male,66,Greater than 45,African-American,0,0,0,33,Middle
1289,1,Male,66,Greater than 45,African-American,0,0,0,33,Middle
1291,0,Female,27,25 - 45,African-American,0,0,0,0,Unknown
1293,0,Male,27,25 - 45,Caucasian,0,0,0,2,Unknown
1297,0,Male,71,Greater than 45,Caucasian,0,0,0,2,Unknown
1298,0,Male,36,25 - 45,African-American,0,0,0,0,Unknown
1299,0,Male,26,25 - 45,African-American,0,0,0,1,Unknown
1300,0,Male,52,Greater than 45,Caucasian,0,0,0,4,Unknown
1303,0,Male,39,25 - 45,Caucasian,0,0,0,4,Unknown
1307,1,Male,25,25 - 45,African-American,2,0,1,2,Unknown
1309,0,Male,55,Greater than 45,African-American,0,0,0,1,Unknown
1310,0,Female,62,Greater than 45,Hispanic,0,0,0,0,Unknown
1311,0,Female,34,25 - 45,Caucasian,0,0,0,4,Unknown
1313,0,Female,48,Greater than 45,Caucasian,0,0,0,0,Unknown
1315,0,Male,28,25 - 45,Other,0,0,0,2,Unknown
1317,0,Male,33,25 - 45,African-American,0,0,0,2,Unknown
1319,1,Female,34,25 - 45,African-American,0,0,0,6,Unknown
1323,1,Male,59,Greater than 45,African-American,0,0,0,10,Middle
1324,1,Male,59,Greater than 45,African-American,0,0,0,10,Middle
1325,1,Male,59,Greater than 45,African-American,0,0,0,10,Middle
1326,1,Male,59,Greater than 45,African-American,0,0,0,10,Middle
1329,0,Male,42,25 - 45,Other,0,0,0,0,Unknown
1333,0,Male,58,Greater than 45,Caucasian,0,0,0,0,Unknown
1335,0,Male,48,Greater than 45,Caucasian,0,0,0,1,Middle
1336,0,Male,48,Greater than 45,Caucasian,0,0,0,1,Middle
1337,0,Female,54,Greater than 45,Caucasian,0,0,0,2,Unknown
1339,0,Male,30,25 - 45,African-American,0,0,1,0,Unknown
1341,0,Male,52,Greater than 45,African-American,0,0,0,4,Unknown
1343,0,Male,20,Less than 25,African-American,0,0,0,0,Middle
1345,0,Male,20,Less than 25,African-American,0,0,0,0,Middle
1349,0,Male,24,Less than 25,Caucasian,0,0,0,0,Unknown
1350,0,Male,23,Less than 25,Caucasian,0,0,0,0,Unknown
1351,0,Male,23,Less than 25,Caucasian,0,0,0,0,Unknown
1352,1,Male,27,25 - 45,Caucasian,0,1,3,6,High
1355,0,Male,25,25 - 45,African-American,0,1,0,1,Middle
1359,1,Male,25,25 - 45,African-American,0,1,0,6,Middle
1361,1,Male,25,25 - 45,African-American,0,1,0,6,Middle
1362,0,Male,32,25 - 45,Caucasian,0,0,0,1,Middle
1363,0,Male,21,Less than 25,Caucasian,0,0,0,0,Middle
1365,1,Male,45,Greater than 45,Caucasian,0,0,0,10,Unknown
1367,0,Male,37,25 - 45,Other,0,0,0,1,Unknown
1369,0,Male,25,25 - 45,Caucasian,0,0,0,0,Unknown
1371,1,Male,32,25 - 45,Hispanic,1,1,0,20,Unknown
1375,1,Male,42,25 - 45,African-American,0,0,0,14,High
1376,1,Male,42,25 - 45,African-American,0,0,0,14,High
1377,0,Female,31,25 - 45,Hispanic,0,0,0,0,Unknown
1378,0,Female,31,25 - 45,Hispanic,0,0,0,0,Unknown
1381,1,Male,24,Less than 25,Caucasian,0,0,1,9,High
1385,1,Male,35,25 - 45,African-American,0,0,0,6,Unknown
1387,1,Male,22,Less than 25,Caucasian,1,0,4,6,Middle
1388,1,Male,22,Less than 25,Caucasian,1,0,4,6,Middle
1389,0,Male,21,Less than 25,Hispanic,0,0,0,0,Middle
1391,0,Male,21,Less than 25,Hispanic,0,0,0,0,Middle
1393,0,Male,71,Greater than 45,Caucasian,0,0,0,0,Unknown
1395,0,Male,68,Greater than 45,Caucasian,0,0,0,0,Unknown
1397,1,Male,27,25 - 45,African-American,0,0,0,5,Middle
1401,0,Male,46,Greater than 45,Caucasian,0,0,0,2,Middle
1402,0,Male,46,Greater than 45,Caucasian,0,0,0,2,Middle
1403,0,Male,46,Greater than 45,Caucasian,0,0,0,2,Middle
1404,0,Male,44,25 - 45,African-American,0,0,0,1,Unknown
1407,0,Male,23,Less than 25,Caucasian,0,0,0,2,Unknown
1411,1,Male,58,Greater than 45,African-American,0,0,0,6,Unknown
1413,1,Male,49,Greater than 45,African-American,0,0,0,15,Unknown
1414,1,Male,49,Greater than 45,African-American,0,0,0,15,Unknown
1415,0,Male,26,25 - 45,African-American,0,0,1,3,High
1417,0,Female,48,Greater than 45,Other,0,0,0,0,Unknown
1419,0,Male,39,25 - 45,African-American,0,0,0,3,Middle
1421,1,Male,21,Less than 25,African-American,0,2,0,3,High
1423,0,Male,63,Greater than 45,Caucasian,0,0,0,1,Unknown
1427,0,Male,38,25 - 45,African-American,0,0,0,0,Unknown
1428,0,Male,41,25 - 45,Caucasian,0,0,0,1,Unknown
1429,0,Male,41,25 - 45,Caucasian,0,0,0,1,Unknown
1430,1,Male,28,25 - 45,African-American,8,0,1,16,Middle
1433,0,Male,23,Less than 25,African-American,0,0,0,1,Unknown
1437,0,Male,25,25 - 45,Caucasian,0,0,0,2,High
1439,0,Male,25,25 - 45,Caucasian,0,0,0,2,High
1440,0,Male,53,Greater than 45,Caucasian,0,0,0,2,Unknown
1441,0,Male,40,25 - 45,Caucasian,0,0,0,5,Unknown
1443,1,Male,24,Less than 25,Hispanic,0,0,0,8,Unknown
1445,0,Male,41,25 - 45,Caucasian,0,0,0,0,Unknown
1447,1,Male,27,25 - 45,African-American,0,0,0,5,Middle
1449,0,Female,37,25 - 45,African-American,0,0,0,0,Unknown
1453,1,Male,38,25 - 45,African-American,0,0,0,15,Middle
1454,0,Male,53,Greater than 45,Other,0,0,0,0,Unknown
1455,0,Male,26,25 - 45,Hispanic,0,0,0,4,Unknown
1456,0,Female,25,25 - 45,African-American,0,0,0,0,Unknown
1459,0,Male,22,Less than 25,African-American,1,0,0,2,Unknown
1463,0,Male,64,Greater than 45,Hispanic,0,0,0,1,Unknown
1465,0,Female,49,Greater than 45,Caucasian,0,0,0,2,Middle
1466,0,Female,49,Greater than 45,Caucasian,0,0,0,2,Middle
1467,0,Female,49,Greater than 45,Caucasian,0,0,0,2,Middle
1469,0,Male,50,Greater than 45,Caucasian,0,0,0,5,Middle
1471,1,Male,28,25 - 45,Caucasian,0,0,0,8,High
1473,0,Male,66,Greater than 45,Caucasian,0,0,0,0,Middle
1475,0,Female,46,Greater than 45,Caucasian,0,0,0,0,Unknown
1479,0,Male,23,Less than 25,Caucasian,0,0,0,1,Unknown
1480,0,Male,23,Less than 25,Caucasian,0,0,0,1,Unknown
1481,0,Male,30,25 - 45,Other,0,0,0,0,Middle
1482,0,Male,30,25 - 45,Other,0,0,0,0,Middle
1485,1,Male,24,Less than 25,African-American,1,0,0,10,High
1489,0,Male,31,25 - 45,Hispanic,0,0,0,0,Unknown
1491,0,Male,31,25 - 45,Other,0,0,0,1,Unknown
1492,0,Male,31,25 - 45,Other,0,0,0,1,Unknown
1493,0,Female,31,25 - 45,Caucasian,0,0,0,0,Unknown
1495,1,Male,21,Less than 25,African-American,4,0,0,4,Middle
1497,0,Male,28,25 - 45,African-American,0,0,0,4,High
1499,0,Male,28,25 - 45,African-American,0,0,0,4,High
1501,0,Male,25,25 - 45,African-American,0,0,0,0,High
1505,0,Male,48,Greater than 45,Caucasian,0,0,0,3,High
1506,0,Male,20,Less than 25,African-American,0,0,0,0,Unknown
1507,0,Male,20,Less than 25,Hispanic,0,0,0,0,Middle
1508,0,Male,20,Less than 25,Hispanic,0,0,0,0,Middle
1511,0,Female,24,Less than 25,Caucasian,0,0,1,0,Unknown
1515,0,Male,26,25 - 45,African-American,0,0,0,1,Unknown
1517,0,Male,26,25 - 45,Asian,0,0,0,0,Unknown
1518,0,Male,31,25 - 45,African-American,0,0,0,3,Middle
1519,0,Male,31,25 - 45,African-American,0,0,0,3,Middle
1521,0,Male,31,25 - 45,African-American,0,0,0,3,Middle
1523,1,Male,59,Greater than 45,African-American,0,0,0,17,Middle
1525,0,Male,40,25 - 45,African-American,0,0,0,0,Unknown
1527,1,Male,22,Less than 25,African-American,0,0,0,11,High
1531,1,Male,22,Less than 25,African-American,0,0,0,11,High
1532,1,Male,22,Less than 25,African-American,0,0,0,11,High
1533,0,Female,38,25 - 45,African-American,0,0,0,1,Unknown
1534,0,Male,36,25 - 45,Hispanic,0,0,0,1,High
1537,0,Male,30,25 - 45,African-American,0,0,0,1,Unknown
1541,0,Male,43,25 - 45,African-American,0,0,0,1,Unknown
1543,0,Male,37,25 - 45,Caucasian,0,0,0,2,Unknown
1544,1,Male,28,25 - 45,African-American,0,0,0,5,Middle
1545,0,Male,38,25 - 45,Caucasian,0,0,0,0,Unknown
1547,0,Male,24,Less than 25,Caucasian,0,0,1,2,Unknown
1549,0,Male,22,Less than 25,African-American,0,0,1,0,Middle
1551,0,Male,60,Greater than 45,Hispanic,0,0,0,0,Unknown
1553,0,Male,28,25 - 45,Caucasian,0,0,0,1,Unknown
1557,0,Male,25,25 - 45,African-American,0,0,0,4,Middle
1558,0,Male,51,Greater than 45,Caucasian,0,0,0,0,Unknown
1559,0,Male,33,25 - 45,Caucasian,0,0,0,0,Unknown
1560,0,Male,33,25 - 45,Caucasian,0,0,0,0,Unknown
1563,0,Male,63,Greater than 45,African-American,0,0,0,2,Unknown
1567,0,Male,29,25 - 45,Caucasian,0,0,0,2,Middle
1569,0,Male,29,25 - 45,Caucasian,0,0,0,2,Middle
1570,0,Male,29,25 - 45,Caucasian,0,0,0,2,Middle
1571,1,Male,28,25 - 45,African-American,0,0,0,10,Unknown
1573,1,Male,26,25 - 45,African-American,0,0,0,6,Unknown
1575,1,Male,55,Greater than 45,African-American,0,0,0,9,High
1577,1,Male,55,Greater than 45,African-American,0,0,0,9,High
1579,0,Female,23,Less than 25,Caucasian,0,0,0,3,Unknown
1583,0,Female,19,Less than 25,Caucasian,0,0,0,2,High
1584,0,Female,19,Less than 25,Caucasian,0,0,0,2,High
1585,0,Female,19,Less than 25,Caucasian,0,0,0,2,High
1586,0,Male,23,Less than 25,African-American,0,0,0,4,Unknown
1589,0,Male,23,Less than 25,African-American,0,0,0,4,Unknown
1593,0,Male,21,Less than 25,African-American,0,0,0,1,Unknown
1595,1,Male,61,Greater than 45,African-American,0,0,0,15,High
1596,1,Male,61,Greater than 45,African-American,0,0,0,15,High
1597,1,Male,61,Greater than 45,African-American,0,0,0,15,High
1599,1,Male,61,Greater than 45,African-American,0,0,0,15,High
1601,1,Male,61,Greater than 45,African-American,0,0,0,15,High
1603,0,Male,24,Less than 25,African-American,0,0,0,4,Middle
1605,0,Male,26,25 - 45,Hispanic,0,0,0,0,Unknown
1609,1,Male,20,Less than 25,African-American,0,1,1,4,High
1610,1,Male,20,Less than 25,African-American,0,1,1,4,High
1611,0,Male,26,25 - 45,Caucasian,0,0,0,3,Middle
1612,0,Male,26,25 - 45,Caucasian,0,0,0,3,Middle
1615,0,Male,25,25 - 45,Caucasian,0,0,0,1,Unknown
1619,0,Male,51,Greater than 45,Caucasian,0,0,0,1,Unknown
1621,1,Male,27,25 - 45,African-American,0,2,1,18,Middle
1622,1,Male,27,25 - 45,African-American,0,2,1,18,Middle
1623,1,Male,27,25 - 45,African-American,0,2,1,18,Middle
1625,0,Female,35,25 - 45,Caucasian,0,0,0,0,Middle
1627,0,Male,22,Less than 25,Other,0,0,0,0,Unknown
1629,1,Male,38,25 - 45,African-American,0,0,0,11,Unknown
